,country,year,sex,age,sick_no,population,sick/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
21540,Saint Lucia,2006,female,35-54 years,0,20254,0.0,Saint Lucia2006,,"1,134,193,630",7391,Boomers
21541,Saint Lucia,2006,female,5-14 years,0,16046,0.0,Saint Lucia2006,,"1,134,193,630",7391,Millenials
21542,Saint Lucia,2006,female,55-74 years,0,8775,0.0,Saint Lucia2006,,"1,134,193,630",7391,Silent
21543,Saint Lucia,2006,female,75+ years,0,3200,0.0,Saint Lucia2006,,"1,134,193,630",7391,Silent
21544,Saint Lucia,2006,male,15-24 years,0,16212,0.0,Saint Lucia2006,,"1,134,193,630",7391,Millenials
21545,Saint Lucia,2006,male,25-34 years,0,12829,0.0,Saint Lucia2006,,"1,134,193,630",7391,Generation X
21546,Saint Lucia,2006,male,5-14 years,0,16150,0.0,Saint Lucia2006,,"1,134,193,630",7391,Millenials
21547,Saint Lucia,2006,male,75+ years,0,2414,0.0,Saint Lucia2006,,"1,134,193,630",7391,Silent
21548,Saint Lucia,2008,female,15-24 years,0,16103,0.0,Saint Lucia2008,,"1,282,215,407",8122,Millenials
21549,Saint Lucia,2008,female,25-34 years,0,13877,0.0,Saint Lucia2008,,"1,282,215,407",8122,Generation X
21550,Saint Lucia,2008,female,35-54 years,0,22170,0.0,Saint Lucia2008,,"1,282,215,407",8122,Boomers
21551,Saint Lucia,2008,female,5-14 years,0,15326,0.0,Saint Lucia2008,,"1,282,215,407",8122,Generation Z
21552,Saint Lucia,2008,female,55-74 years,0,9683,0.0,Saint Lucia2008,,"1,282,215,407",8122,Silent
21553,Saint Lucia,2008,female,75+ years,0,3511,0.0,Saint Lucia2008,,"1,282,215,407",8122,Silent
21554,Saint Lucia,2008,male,15-24 years,0,15783,0.0,Saint Lucia2008,,"1,282,215,407",8122,Millenials
21555,Saint Lucia,2008,male,25-34 years,0,13242,0.0,Saint Lucia2008,,"1,282,215,407",8122,Generation X
21556,Saint Lucia,2008,male,35-54 years,0,21171,0.0,Saint Lucia2008,,"1,282,215,407",8122,Boomers
21557,Saint Lucia,2008,male,5-14 years,0,15412,0.0,Saint Lucia2008,,"1,282,215,407",8122,Generation Z
21558,Saint Lucia,2008,male,55-74 years,0,8987,0.0,Saint Lucia2008,,"1,282,215,407",8122,Silent
21559,Saint Lucia,2008,male,75+ years,0,2611,0.0,Saint Lucia2008,,"1,282,215,407",8122,Silent
21560,Saint Lucia,2009,male,35-54 years,6,21964,27.32,Saint Lucia2009,,"1,262,973,407",7902,Boomers
21561,Saint Lucia,2009,male,55-74 years,2,9605,20.82,Saint Lucia2009,,"1,262,973,407",7902,Silent
21562,Saint Lucia,2009,male,15-24 years,3,15639,19.18,Saint Lucia2009,,"1,262,973,407",7902,Millenials
21563,Saint Lucia,2009,male,25-34 years,2,13332,15.0,Saint Lucia2009,,"1,262,973,407",7902,Generation X
21564,Saint Lucia,2009,female,15-24 years,0,15855,0.0,Saint Lucia2009,,"1,262,973,407",7902,Millenials
21565,Saint Lucia,2009,female,25-34 years,0,13937,0.0,Saint Lucia2009,,"1,262,973,407",7902,Generation X
21566,Saint Lucia,2009,female,35-54 years,0,23037,0.0,Saint Lucia2009,,"1,262,973,407",7902,Boomers
21567,Saint Lucia,2009,female,5-14 years,0,14879,0.0,Saint Lucia2009,,"1,262,973,407",7902,Generation Z
21568,Saint Lucia,2009,female,55-74 years,0,10217,0.0,Saint Lucia2009,,"1,262,973,407",7902,Silent
21569,Saint Lucia,2009,female,75+ years,0,3676,0.0,Saint Lucia2009,,"1,262,973,407",7902,Silent
21570,Saint Lucia,2009,male,5-14 years,0,14963,0.0,Saint Lucia2009,,"1,262,973,407",7902,Generation Z
21571,Saint Lucia,2009,male,75+ years,0,2716,0.0,Saint Lucia2009,,"1,262,973,407",7902,Silent
21572,Saint Lucia,2010,male,55-74 years,2,10246,19.52,Saint Lucia2010,0.73,"1,381,968,259",8557,Silent
21573,Saint Lucia,2010,female,15-24 years,1,15678,6.38,Saint Lucia2010,0.73,"1,381,968,259",8557,Millenials
21574,Saint Lucia,2010,male,35-54 years,1,22681,4.41,Saint Lucia2010,0.73,"1,381,968,259",8557,Generation X
21575,Saint Lucia,2010,female,25-34 years,0,13885,0.0,Saint Lucia2010,0.73,"1,381,968,259",8557,Generation X
21576,Saint Lucia,2010,female,35-54 years,0,23787,0.0,Saint Lucia2010,0.73,"1,381,968,259",8557,Generation X
21577,Saint Lucia,2010,female,5-14 years,0,14411,0.0,Saint Lucia2010,0.73,"1,381,968,259",8557,Generation Z
21578,Saint Lucia,2010,female,55-74 years,0,10814,0.0,Saint Lucia2010,0.73,"1,381,968,259",8557,Silent
21579,Saint Lucia,2010,female,75+ years,0,3852,0.0,Saint Lucia2010,0.73,"1,381,968,259",8557,Silent
21580,Saint Lucia,2010,male,15-24 years,0,15545,0.0,Saint Lucia2010,0.73,"1,381,968,259",8557,Millenials
21581,Saint Lucia,2010,male,25-34 years,0,13280,0.0,Saint Lucia2010,0.73,"1,381,968,259",8557,Generation X
21582,Saint Lucia,2010,male,5-14 years,0,14494,0.0,Saint Lucia2010,0.73,"1,381,968,259",8557,Generation Z
21583,Saint Lucia,2010,male,75+ years,0,2830,0.0,Saint Lucia2010,0.73,"1,381,968,259",8557,Silent
21584,Saint Lucia,2011,male,55-74 years,3,10517,28.53,Saint Lucia2011,0.73,"1,437,684,815",8826,Boomers
21585,Saint Lucia,2011,male,35-54 years,4,23081,17.33,Saint Lucia2011,0.73,"1,437,684,815",8826,Generation X
21586,Saint Lucia,2011,male,25-34 years,1,13402,7.46,Saint Lucia2011,0.73,"1,437,684,815",8826,Millenials
21587,Saint Lucia,2011,female,15-24 years,0,15844,0.0,Saint Lucia2011,0.73,"1,437,684,815",8826,Millenials
21588,Saint Lucia,2011,female,25-34 years,0,14012,0.0,Saint Lucia2011,0.73,"1,437,684,815",8826,Millenials
21589,Saint Lucia,2011,female,35-54 years,0,24250,0.0,Saint Lucia2011,0.73,"1,437,684,815",8826,Generation X
21590,Saint Lucia,2011,female,5-14 years,0,13949,0.0,Saint Lucia2011,0.73,"1,437,684,815",8826,Generation Z
21591,Saint Lucia,2011,female,55-74 years,0,11141,0.0,Saint Lucia2011,0.73,"1,437,684,815",8826,Boomers
21592,Saint Lucia,2011,female,75+ years,0,3936,0.0,Saint Lucia2011,0.73,"1,437,684,815",8826,Silent
21593,Saint Lucia,2011,male,15-24 years,0,15798,0.0,Saint Lucia2011,0.73,"1,437,684,815",8826,Millenials
21594,Saint Lucia,2011,male,5-14 years,0,14055,0.0,Saint Lucia2011,0.73,"1,437,684,815",8826,Generation Z
21595,Saint Lucia,2011,male,75+ years,0,2907,0.0,Saint Lucia2011,0.73,"1,437,684,815",8826,Silent
21596,Saint Lucia,2012,male,75+ years,1,2977,33.59,Saint Lucia2012,0.73,"1,436,803,333",8764,Silent
21597,Saint Lucia,2012,male,35-54 years,4,23432,17.07,Saint Lucia2012,0.73,"1,436,803,333",8764,Generation X
21598,Saint Lucia,2012,male,55-74 years,1,10788,9.27,Saint Lucia2012,0.73,"1,436,803,333",8764,Boomers
21599,Saint Lucia,2012,male,25-34 years,1,13446,7.44,Saint Lucia2012,0.73,"1,436,803,333",8764,Millenials
21600,Saint Lucia,2012,male,5-14 years,1,13592,7.36,Saint Lucia2012,0.73,"1,436,803,333",8764,Generation Z
21601,Saint Lucia,2012,male,15-24 years,1,16016,6.24,Saint Lucia2012,0.73,"1,436,803,333",8764,Millenials
21602,Saint Lucia,2012,female,35-54 years,1,24624,4.06,Saint Lucia2012,0.73,"1,436,803,333",8764,Generation X
21603,Saint Lucia,2012,female,15-24 years,0,16001,0.0,Saint Lucia2012,0.73,"1,436,803,333",8764,Millenials
21604,Saint Lucia,2012,female,25-34 years,0,14085,0.0,Saint Lucia2012,0.73,"1,436,803,333",8764,Millenials
21605,Saint Lucia,2012,female,5-14 years,0,13460,0.0,Saint Lucia2012,0.73,"1,436,803,333",8764,Generation Z
21606,Saint Lucia,2012,female,55-74 years,0,11502,0.0,Saint Lucia2012,0.73,"1,436,803,333",8764,Boomers
21607,Saint Lucia,2012,female,75+ years,0,4017,0.0,Saint Lucia2012,0.73,"1,436,803,333",8764,Silent
21608,Saint Lucia,2013,male,75+ years,1,3037,32.93,Saint Lucia2013,0.729,"1,489,928,889",9041,Silent
21609,Saint Lucia,2013,male,25-34 years,3,13451,22.3,Saint Lucia2013,0.729,"1,489,928,889",9041,Millenials
21610,Saint Lucia,2013,male,55-74 years,2,11088,18.04,Saint Lucia2013,0.729,"1,489,928,889",9041,Boomers
21611,Saint Lucia,2013,male,35-54 years,4,23758,16.84,Saint Lucia2013,0.729,"1,489,928,889",9041,Generation X
21612,Saint Lucia,2013,male,15-24 years,2,16184,12.36,Saint Lucia2013,0.729,"1,489,928,889",9041,Millenials
21613,Saint Lucia,2013,male,5-14 years,1,13116,7.62,Saint Lucia2013,0.729,"1,489,928,889",9041,Generation Z
21614,Saint Lucia,2013,female,35-54 years,1,24949,4.01,Saint Lucia2013,0.729,"1,489,928,889",9041,Generation X
21615,Saint Lucia,2013,female,15-24 years,0,16134,0.0,Saint Lucia2013,0.729,"1,489,928,889",9041,Millenials
21616,Saint Lucia,2013,female,25-34 years,0,14124,0.0,Saint Lucia2013,0.729,"1,489,928,889",9041,Millenials
21617,Saint Lucia,2013,female,5-14 years,0,12956,0.0,Saint Lucia2013,0.729,"1,489,928,889",9041,Generation Z
21618,Saint Lucia,2013,female,55-74 years,0,11907,0.0,Saint Lucia2013,0.729,"1,489,928,889",9041,Boomers
21619,Saint Lucia,2013,female,75+ years,0,4086,0.0,Saint Lucia2013,0.729,"1,489,928,889",9041,Silent
21620,Saint Lucia,2014,male,55-74 years,3,11439,26.23,Saint Lucia2014,0.729,"1,551,921,037",9372,Boomers
21621,Saint Lucia,2014,male,25-34 years,3,13477,22.26,Saint Lucia2014,0.729,"1,551,921,037",9372,Millenials
21622,Saint Lucia,2014,male,35-54 years,4,24066,16.62,Saint Lucia2014,0.729,"1,551,921,037",9372,Generation X
21623,Saint Lucia,2014,female,25-34 years,2,14165,14.12,Saint Lucia2014,0.729,"1,551,921,037",9372,Millenials
21624,Saint Lucia,2014,female,15-24 years,1,16194,6.18,Saint Lucia2014,0.729,"1,551,921,037",9372,Millenials
21625,Saint Lucia,2014,male,15-24 years,1,16267,6.15,Saint Lucia2014,0.729,"1,551,921,037",9372,Millenials
21626,Saint Lucia,2014,female,35-54 years,0,25264,0.0,Saint Lucia2014,0.729,"1,551,921,037",9372,Generation X
21627,Saint Lucia,2014,female,5-14 years,0,12464,0.0,Saint Lucia2014,0.729,"1,551,921,037",9372,Generation Z
21628,Saint Lucia,2014,female,55-74 years,0,12366,0.0,Saint Lucia2014,0.729,"1,551,921,037",9372,Boomers
21629,Saint Lucia,2014,female,75+ years,0,4163,0.0,Saint Lucia2014,0.729,"1,551,921,037",9372,Silent
21630,Saint Lucia,2014,male,5-14 years,0,12649,0.0,Saint Lucia2014,0.729,"1,551,921,037",9372,Generation Z
21631,Saint Lucia,2014,male,75+ years,0,3082,0.0,Saint Lucia2014,0.729,"1,551,921,037",9372,Silent
21632,Saint Vincent and Grenadines,1985,male,35-54 years,2,6100,32.79,Saint Vincent and Grenadines1985,,"145,641,704",1622,Silent
21633,Saint Vincent and Grenadines,1985,female,15-24 years,0,11900,0.0,Saint Vincent and Grenadines1985,,"145,641,704",1622,Generation X
21634,Saint Vincent and Grenadines,1985,female,25-34 years,0,9200,0.0,Saint Vincent and Grenadines1985,,"145,641,704",1622,Boomers
21635,Saint Vincent and Grenadines,1985,female,35-54 years,0,7400,0.0,Saint Vincent and Grenadines1985,,"145,641,704",1622,Silent
21636,Saint Vincent and Grenadines,1985,female,5-14 years,0,12300,0.0,Saint Vincent and Grenadines1985,,"145,641,704",1622,Generation X
21637,Saint Vincent and Grenadines,1985,female,55-74 years,0,4100,0.0,Saint Vincent and Grenadines1985,,"145,641,704",1622,G.I. Generation
21638,Saint Vincent and Grenadines,1985,female,75+ years,0,1000,0.0,Saint Vincent and Grenadines1985,,"145,641,704",1622,G.I. Generation
21639,Saint Vincent and Grenadines,1985,male,15-24 years,0,12100,0.0,Saint Vincent and Grenadines1985,,"145,641,704",1622,Generation X
21640,Saint Vincent and Grenadines,1985,male,25-34 years,0,9300,0.0,Saint Vincent and Grenadines1985,,"145,641,704",1622,Boomers
21641,Saint Vincent and Grenadines,1985,male,5-14 years,0,12800,0.0,Saint Vincent and Grenadines1985,,"145,641,704",1622,Generation X
21642,Saint Vincent and Grenadines,1985,male,55-74 years,0,2900,0.0,Saint Vincent and Grenadines1985,,"145,641,704",1622,G.I. Generation
21643,Saint Vincent and Grenadines,1985,male,75+ years,0,700,0.0,Saint Vincent and Grenadines1985,,"145,641,704",1622,G.I. Generation
21644,Saint Vincent and Grenadines,1986,female,15-24 years,0,12100,0.0,Saint Vincent and Grenadines1986,,"160,846,667",1771,Generation X
21645,Saint Vincent and Grenadines,1986,female,25-34 years,0,9300,0.0,Saint Vincent and Grenadines1986,,"160,846,667",1771,Boomers
21646,Saint Vincent and Grenadines,1986,female,35-54 years,0,7400,0.0,Saint Vincent and Grenadines1986,,"160,846,667",1771,Silent
21647,Saint Vincent and Grenadines,1986,female,5-14 years,0,12500,0.0,Saint Vincent and Grenadines1986,,"160,846,667",1771,Generation X
21648,Saint Vincent and Grenadines,1986,female,55-74 years,0,4100,0.0,Saint Vincent and Grenadines1986,,"160,846,667",1771,G.I. Generation
21649,Saint Vincent and Grenadines,1986,female,75+ years,0,1000,0.0,Saint Vincent and Grenadines1986,,"160,846,667",1771,G.I. Generation
21650,Saint Vincent and Grenadines,1986,male,15-24 years,0,12300,0.0,Saint Vincent and Grenadines1986,,"160,846,667",1771,Generation X
21651,Saint Vincent and Grenadines,1986,male,25-34 years,0,9400,0.0,Saint Vincent and Grenadines1986,,"160,846,667",1771,Boomers
21652,Saint Vincent and Grenadines,1986,male,35-54 years,0,6100,0.0,Saint Vincent and Grenadines1986,,"160,846,667",1771,Silent
21653,Saint Vincent and Grenadines,1986,male,5-14 years,0,13000,0.0,Saint Vincent and Grenadines1986,,"160,846,667",1771,Generation X
21654,Saint Vincent and Grenadines,1986,male,55-74 years,0,2900,0.0,Saint Vincent and Grenadines1986,,"160,846,667",1771,G.I. Generation
21655,Saint Vincent and Grenadines,1986,male,75+ years,0,700,0.0,Saint Vincent and Grenadines1986,,"160,846,667",1771,G.I. Generation
21656,Saint Vincent and Grenadines,1987,female,15-24 years,0,11800,0.0,Saint Vincent and Grenadines1987,,"175,580,630",1908,Generation X
21657,Saint Vincent and Grenadines,1987,female,25-34 years,0,7722,0.0,Saint Vincent and Grenadines1987,,"175,580,630",1908,Boomers
21658,Saint Vincent and Grenadines,1987,female,35-54 years,0,7471,0.0,Saint Vincent and Grenadines1987,,"175,580,630",1908,Silent
21659,Saint Vincent and Grenadines,1987,female,5-14 years,0,13490,0.0,Saint Vincent and Grenadines1987,,"175,580,630",1908,Generation X
21660,Saint Vincent and Grenadines,1987,female,55-74 years,0,4835,0.0,Saint Vincent and Grenadines1987,,"175,580,630",1908,G.I. Generation
21661,Saint Vincent and Grenadines,1987,female,75+ years,0,1500,0.0,Saint Vincent and Grenadines1987,,"175,580,630",1908,G.I. Generation
21662,Saint Vincent and Grenadines,1987,male,15-24 years,0,12015,0.0,Saint Vincent and Grenadines1987,,"175,580,630",1908,Generation X
21663,Saint Vincent and Grenadines,1987,male,25-34 years,0,7324,0.0,Saint Vincent and Grenadines1987,,"175,580,630",1908,Boomers
21664,Saint Vincent and Grenadines,1987,male,35-54 years,0,7072,0.0,Saint Vincent and Grenadines1987,,"175,580,630",1908,Silent
21665,Saint Vincent and Grenadines,1987,male,5-14 years,0,13801,0.0,Saint Vincent and Grenadines1987,,"175,580,630",1908,Generation X
21666,Saint Vincent and Grenadines,1987,male,55-74 years,0,4058,0.0,Saint Vincent and Grenadines1987,,"175,580,630",1908,G.I. Generation
21667,Saint Vincent and Grenadines,1987,male,75+ years,0,948,0.0,Saint Vincent and Grenadines1987,,"175,580,630",1908,G.I. Generation
21668,Saint Vincent and Grenadines,1990,male,25-34 years,3,8514,35.24,Saint Vincent and Grenadines1990,,"240,365,259",2553,Boomers
21669,Saint Vincent and Grenadines,1990,male,55-74 years,1,4229,23.65,Saint Vincent and Grenadines1990,,"240,365,259",2553,G.I. Generation
21670,Saint Vincent and Grenadines,1990,male,35-54 years,1,7593,13.17,Saint Vincent and Grenadines1990,,"240,365,259",2553,Silent
21671,Saint Vincent and Grenadines,1990,female,15-24 years,0,11097,0.0,Saint Vincent and Grenadines1990,,"240,365,259",2553,Generation X
21672,Saint Vincent and Grenadines,1990,female,25-34 years,0,8323,0.0,Saint Vincent and Grenadines1990,,"240,365,259",2553,Boomers
21673,Saint Vincent and Grenadines,1990,female,35-54 years,0,7762,0.0,Saint Vincent and Grenadines1990,,"240,365,259",2553,Silent
21674,Saint Vincent and Grenadines,1990,female,5-14 years,0,13580,0.0,Saint Vincent and Grenadines1990,,"240,365,259",2553,Generation X
21675,Saint Vincent and Grenadines,1990,female,55-74 years,0,5128,0.0,Saint Vincent and Grenadines1990,,"240,365,259",2553,G.I. Generation
21676,Saint Vincent and Grenadines,1990,female,75+ years,0,1532,0.0,Saint Vincent and Grenadines1990,,"240,365,259",2553,G.I. Generation
21677,Saint Vincent and Grenadines,1990,male,15-24 years,0,11489,0.0,Saint Vincent and Grenadines1990,,"240,365,259",2553,Generation X
21678,Saint Vincent and Grenadines,1990,male,5-14 years,0,13853,0.0,Saint Vincent and Grenadines1990,,"240,365,259",2553,Generation X
21679,Saint Vincent and Grenadines,1990,male,75+ years,0,1041,0.0,Saint Vincent and Grenadines1990,,"240,365,259",2553,G.I. Generation
21680,Saint Vincent and Grenadines,1995,male,35-54 years,4,9078,44.06,Saint Vincent and Grenadines1995,,"316,008,481",3293,Boomers
21681,Saint Vincent and Grenadines,1995,male,55-74 years,1,4642,21.54,Saint Vincent and Grenadines1995,,"316,008,481",3293,Silent
21682,Saint Vincent and Grenadines,1995,male,25-34 years,1,9023,11.08,Saint Vincent and Grenadines1995,,"316,008,481",3293,Generation X
21683,Saint Vincent and Grenadines,1995,male,15-24 years,1,11449,8.73,Saint Vincent and Grenadines1995,,"316,008,481",3293,Generation X
21684,Saint Vincent and Grenadines,1995,female,15-24 years,0,11061,0.0,Saint Vincent and Grenadines1995,,"316,008,481",3293,Generation X
21685,Saint Vincent and Grenadines,1995,female,25-34 years,0,8575,0.0,Saint Vincent and Grenadines1995,,"316,008,481",3293,Generation X
21686,Saint Vincent and Grenadines,1995,female,35-54 years,0,8791,0.0,Saint Vincent and Grenadines1995,,"316,008,481",3293,Boomers
21687,Saint Vincent and Grenadines,1995,female,5-14 years,0,12450,0.0,Saint Vincent and Grenadines1995,,"316,008,481",3293,Millenials
21688,Saint Vincent and Grenadines,1995,female,55-74 years,0,5396,0.0,Saint Vincent and Grenadines1995,,"316,008,481",3293,Silent
21689,Saint Vincent and Grenadines,1995,female,75+ years,0,1681,0.0,Saint Vincent and Grenadines1995,,"316,008,481",3293,G.I. Generation
21690,Saint Vincent and Grenadines,1995,male,5-14 years,0,12625,0.0,Saint Vincent and Grenadines1995,,"316,008,481",3293,Millenials
21691,Saint Vincent and Grenadines,1995,male,75+ years,0,1203,0.0,Saint Vincent and Grenadines1995,,"316,008,481",3293,G.I. Generation
21692,Saint Vincent and Grenadines,1996,male,25-34 years,4,9020,44.35,Saint Vincent and Grenadines1996,,"331,489,704",3450,Generation X
21693,Saint Vincent and Grenadines,1996,male,35-54 years,2,9518,21.01,Saint Vincent and Grenadines1996,,"331,489,704",3450,Boomers
21694,Saint Vincent and Grenadines,1996,female,35-54 years,1,9172,10.9,Saint Vincent and Grenadines1996,,"331,489,704",3450,Boomers
21695,Saint Vincent and Grenadines,1996,male,15-24 years,1,11360,8.8,Saint Vincent and Grenadines1996,,"331,489,704",3450,Generation X
21696,Saint Vincent and Grenadines,1996,female,15-24 years,0,10978,0.0,Saint Vincent and Grenadines1996,,"331,489,704",3450,Generation X
21697,Saint Vincent and Grenadines,1996,female,25-34 years,0,8535,0.0,Saint Vincent and Grenadines1996,,"331,489,704",3450,Generation X
21698,Saint Vincent and Grenadines,1996,female,5-14 years,0,12189,0.0,Saint Vincent and Grenadines1996,,"331,489,704",3450,Millenials
21699,Saint Vincent and Grenadines,1996,female,55-74 years,0,5346,0.0,Saint Vincent and Grenadines1996,,"331,489,704",3450,Silent
21700,Saint Vincent and Grenadines,1996,female,75+ years,0,1733,0.0,Saint Vincent and Grenadines1996,,"331,489,704",3450,G.I. Generation
21701,Saint Vincent and Grenadines,1996,male,5-14 years,0,12360,0.0,Saint Vincent and Grenadines1996,,"331,489,704",3450,Millenials
21702,Saint Vincent and Grenadines,1996,male,55-74 years,0,4651,0.0,Saint Vincent and Grenadines1996,,"331,489,704",3450,Silent
21703,Saint Vincent and Grenadines,1996,male,75+ years,0,1233,0.0,Saint Vincent and Grenadines1996,,"331,489,704",3450,G.I. Generation
21704,Saint Vincent and Grenadines,1997,male,25-34 years,1,8956,11.17,Saint Vincent and Grenadines1997,,"347,770,000",3613,Generation X
21705,Saint Vincent and Grenadines,1997,male,35-54 years,1,10022,9.98,Saint Vincent and Grenadines1997,,"347,770,000",3613,Boomers
21706,Saint Vincent and Grenadines,1997,male,15-24 years,1,11269,8.87,Saint Vincent and Grenadines1997,,"347,770,000",3613,Generation X
21707,Saint Vincent and Grenadines,1997,female,15-24 years,0,10897,0.0,Saint Vincent and Grenadines1997,,"347,770,000",3613,Generation X
21708,Saint Vincent and Grenadines,1997,female,25-34 years,0,8443,0.0,Saint Vincent and Grenadines1997,,"347,770,000",3613,Generation X
21709,Saint Vincent and Grenadines,1997,female,35-54 years,0,9614,0.0,Saint Vincent and Grenadines1997,,"347,770,000",3613,Boomers
21710,Saint Vincent and Grenadines,1997,female,5-14 years,0,11950,0.0,Saint Vincent and Grenadines1997,,"347,770,000",3613,Millenials
21711,Saint Vincent and Grenadines,1997,female,55-74 years,0,5289,0.0,Saint Vincent and Grenadines1997,,"347,770,000",3613,Silent
21712,Saint Vincent and Grenadines,1997,female,75+ years,0,1780,0.0,Saint Vincent and Grenadines1997,,"347,770,000",3613,G.I. Generation
